"Flows from January 01, 2000 to March 31, 2023",,,,,,,
,,,,,,,
Query Type:,FLOWS,,,,,,
Data Points:,"GRA Purchases, GRA Repurchases, GRA Charges",,,,,,
Members:,"Afghanistan, Islamic Republic of, Albania, Algeria, Andorra, Angola, Antigua and Barbuda, Argentina, Armenia, Republic of, Australia, Austria, Azerbaijan, Bahamas, The, Bahrain, Kingdom of, Bangladesh, Barbados, Belarus, Republic of, Belgium, Belize, Benin, Bhutan, Bolivia, Bosnia and Herzegovina, Botswana, Brazil, Brunei Darussalam, Bulgaria, Burkina Faso, Burundi, Cabo Verde, Cambodia, Cameroon, Canada, Central African Republic, Chad, Chile, China, Colombia, Comoros, Congo, Democratic Republic of, Congo, Republic of, Costa Rica, Cote d'Ivoire, Croatia, Republic of, Cyprus, Czech Republic, Denmark, Djibouti, Dominica, Dominican Republic, Ecuador, Egypt, El Salvador, Equatorial Guinea, Eritrea, Estonia, Republic of, Eswatini, The Kingdom of, Ethiopia, Fiji, Finland, France, Gabon, Gambia, The, Georgia, Germany, Ghana, Greece, Grenada, Guatemala, Guinea, Guinea-Bissau, Guyana, Haiti, Honduras, HKMA, Hungary, Iceland, India, Indonesia, Iran, Islamic Republic of, Iraq, Ireland, Israel, Italy, Jamaica, Japan, Jordan, Kazakhstan, Republic of, Kenya, Kiribati, Korea, Kosovo, Kuwait, Kyrgyz Republic, Lao People's Democratic Republic, Latvia, Republic of, Lebanon, Lesotho, Liberia, Libya, Lithuania, Republic of, Luxembourg, Madagascar, Malawi, Malaysia, Maldives, Mali, Malta, Marshall Islands, Mauritania, Mauritius, Mexico, Micronesia, Federated States of, Moldova, Republic of, Mongolia, Montenegro, Republic of, Morocco, Mozambique, Myanmar, Namibia, Nauru, Nepal, Netherlands, The, New Zealand, Nicaragua, Niger, Nigeria, North Macedonia, Republic of, Norway, Oman, Pakistan, Palau, Panama, Papua New Guinea, Paraguay, Peru, Philippines, Poland, Republic of, Portugal, Qatar, Romania, Russian Federation, Rwanda, Samoa, San Marino, Republic of, Sao Tome & Principe, Saudi Arabia, Senegal, Serbia, Republic of, Seychelles, Sierra Leone, Singapore, Slovak Republic, Slovenia, Republic of, Solomon Islands, Somalia, South Africa, South Sudan, Spain, Sri Lanka, St. Kitts and Nevis, St. Lucia, St. Vincent and the Grenadines, Sudan, Suriname, Sweden, Switzerland, Syrian Arab Republic, Tajikistan, Republic of, Tanzania, Thailand, Timor-Leste, The Democratic Republic of, Togo, Tonga, Trinidad and Tobago, Tunisia, TÃ¼rkiye, Republic of, Turkmenistan, Republic of, Tuvalu, Uganda, Ukraine, United Arab Emirates, United Kingdom, United States, Uruguay, Uzbekistan, Republic of, Vanuatu, Venezuela, Vietnam, Yemen, Republic of, Zambia, Zimbabwe",,,,,,
Start Date:,1/1/2000,,,,,,
End Date:,3/31/2023,,,,,,
Output Options:,FLOWS_DETAILS,,,,,,
,,,,,,,
Flow Type,Member,Member Code,Description,Transaction Value Date,Amount,Original Disbursement Date,Original Arrangement Date
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,8/11/2000,1012,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,11/10/2000,1059,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,2/12/2001,867,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,5/10/2001,801,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,8/10/2001,723,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,11/9/2001,557,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,2/11/2002,474,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,5/8/2002,426,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,8/8/2002,355,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,11/7/2002,250,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,2/7/2003,184,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,8/7/2003,91,n.a.,n.a.
GRA Charges,Cambodia,KHM,GRA SCA 1 Charges,11/7/2003,66,n.a.,n.a.
GRA Charges,Cameroon,CMR,GRA SCA 1 Charges,2/11/2000,5426,n.a.,n.a.
GRA Charges,Cameroon,CMR,GRA SCA 1 Charges,5/11/2000,4457,n.a.,n.a.
GRA Charges,Cameroon,CMR,GRA SCA 1 Charges,8/11/2000,2599,n.a.,n.a.
GRA Charges,Cameroon,CMR,GRA SCA 1 Charges,11/10/2000,1768,n.a.,n.a.
GRA Charges,Cameroon,CMR,GRA SCA 1 Charges,2/12/2001,749,n.a.,n.a.
GRA Charges,Cameroon,CMR,GRA SCA 1 Charges,5/10/2001,60,n.a.,n.a.
GRA Charges,Central African Republic,CAF,GRA SCA 1 Charges,8/5/2004,61,n.a.,n.a.
GRA Charges,Central African Republic,CAF,GRA SCA 1 Charges,11/4/2004,1117,n.a.,n.a.
GRA Charges,Central African Republic,CAF,GRA SCA 1 Charges,2/4/2005,1117,n.a.,n.a.
GRA Charges,Central African Republic,CAF,GRA SCA 1 Charges,5/5/2005,1361,n.a.,n.a.
GRA Charges,Central African Republic,CAF,GRA SCA 1 Charges,8/4/2005,1406,n.a.,n.a.
GRA Charges,Central African Republic,CAF,GRA SCA 1 Charges,11/4/2005,1551,n.a.,n.a.
GRA Charges,Central African Republic,CAF,GRA SCA 1 Charges,2/6/2006,1998,n.a.,n.a.
GRA Charges,Central African Republic,CAF,GRA SCA 1 Charges,5/4/2006,7324,n.a.,n.a.
GRA Charges,Central African Republic,CAF,GRA SCA 1 Charges,8/4/2006,5677,n.a.,n.a.
GRA Charges,Central African Republic,CAF,GRA SCA 1 Charges,11/6/2006,6952,n.a.,n.a.
GRA Charges,"Congo, Democratic Republic of",COD,GRA SCA 1 Charges,6/12/2002,2163736,n.a.,n.a.
GRA Charges,"Congo, Democratic Republic of",COD,GRA SCA 1 Charges,8/8/2002,16262,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,2/11/2000,2374,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,5/11/2000,2494,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,8/11/2000,1999,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,11/10/2000,2181,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,2/12/2001,4259,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,5/10/2001,4780,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,8/10/2001,4942,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,11/9/2001,4047,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,2/11/2002,3852,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,5/8/2002,3518,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,8/8/2002,3429,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,11/7/2002,2501,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,2/7/2003,2317,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,8/7/2003,2002,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,11/7/2003,1866,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,2/5/2004,1864,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,5/7/2004,1875,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,8/5/2004,1650,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,11/4/2004,1381,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,2/4/2005,1117,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,5/5/2005,1028,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,8/4/2005,738,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,11/4/2005,440,n.a.,n.a.
GRA Charges,"Congo, Republic of",COG,GRA SCA 1 Charges,2/6/2006,100,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,2/11/2000,46902,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,5/11/2000,48641,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,8/11/2000,36589,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,11/10/2000,39320,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,2/12/2001,33601,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,5/10/2001,32048,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,8/10/2001,30648,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,11/9/2001,24342,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,2/11/2002,22042,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,5/8/2002,20623,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,8/8/2002,19032,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,11/7/2002,14247,n.a.,n.a.
GRA Charges,"Croatia, Republic of",HRV,GRA SCA 1 Charges,2/7/2003,7591,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,2/11/2000,2122,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,5/11/2000,2101,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,8/11/2000,1577,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,11/10/2000,1595,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,2/12/2001,1318,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,5/10/2001,1171,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,8/10/2001,1085,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,11/9/2001,823,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,2/11/2002,758,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,5/8/2002,633,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,8/8/2002,540,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,11/7/2002,335,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,2/7/2003,269,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,8/7/2003,115,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,11/7/2003,58,n.a.,n.a.
GRA Charges,Djibouti,DJI,GRA SCA 1 Charges,2/5/2004,24,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,11/7/2002,236,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,2/7/2003,368,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,8/7/2003,364,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,11/7/2003,441,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,2/5/2004,491,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,5/7/2004,583,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,8/5/2004,603,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,11/4/2004,605,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,2/4/2005,602,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,5/5/2005,724,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,8/4/2005,750,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,11/4/2005,802,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,2/6/2006,980,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,5/4/2006,1487,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,8/4/2006,1054,n.a.,n.a.
GRA Charges,Dominica,DMA,GRA SCA 1 Charges,11/6/2006,1123,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,2/11/2000,12998,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,5/11/2000,13667,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,8/11/2000,10974,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,11/10/2000,11973,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,2/12/2001,10988,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,5/10/2001,10655,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,8/10/2001,11013,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,11/9/2001,9003,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,2/11/2002,9004,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,5/8/2002,7628,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,8/8/2002,6768,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,11/7/2002,4386,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,2/7/2003,3487,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,8/7/2003,1761,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,11/7/2003,10803,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,2/5/2004,15434,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,5/7/2004,24689,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,8/5/2004,26417,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,11/4/2004,26417,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,2/4/2005,26439,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,5/5/2005,44700,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,8/4/2005,46355,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,11/4/2005,54754,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,2/6/2006,98875,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,5/4/2006,159932,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,8/4/2006,156162,n.a.,n.a.
GRA Charges,Dominican Republic,DOM,GRA SCA 1 Charges,11/6/2006,186888,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,2/11/2000,1276,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,5/11/2000,2276,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,8/11/2000,23499,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,11/10/2000,31407,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,2/12/2001,31363,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,5/10/2001,30400,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,8/10/2001,38485,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,11/9/2001,34278,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,2/11/2002,39497,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,5/8/2002,49752,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,8/8/2002,51429,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,11/7/2002,40006,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,2/7/2003,40006,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,8/7/2003,45149,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,11/7/2003,48371,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,2/5/2004,46232,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,5/7/2004,48237,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,8/5/2004,45145,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,11/4/2004,41659,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,2/4/2005,37255,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,5/5/2005,37395,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,8/4/2005,29369,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,11/4/2005,23503,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,2/6/2006,19588,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,5/4/2006,23415,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,8/4/2006,14767,n.a.,n.a.
GRA Charges,Ecuador,ECU,GRA SCA 1 Charges,11/6/2006,13882,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,2/11/2000,5956,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,5/11/2000,6000,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,8/11/2000,4496,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,11/10/2000,4675,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,2/12/2001,3955,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,5/10/2001,3633,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,8/10/2001,3424,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,11/9/2001,2640,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,2/11/2002,2367,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,5/8/2002,2122,n.a.,n.a.
GRA Charges,"Estonia, Republic of",EST,GRA SCA 1 Charges,8/8/2002,1522,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,2/11/2000,20882,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,5/11/2000,21315,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,8/11/2000,16543,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,11/10/2000,18005,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,2/12/2001,19469,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,5/10/2001,18347,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,8/10/2001,18502,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,11/9/2001,14680,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,2/11/2002,14057,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,5/8/2002,13096,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,8/8/2002,12943,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,11/7/2002,9622,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,2/7/2003,9158,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,8/7/2003,8251,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,11/7/2003,7847,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,2/5/2004,7336,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,5/7/2004,7400,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,8/5/2004,8514,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,11/4/2004,9887,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,2/4/2005,11673,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,5/5/2005,15253,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,8/4/2005,14660,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,11/4/2005,15041,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,2/6/2006,17599,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,5/4/2006,27871,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,8/4/2006,20720,n.a.,n.a.
GRA Charges,Gabon,GAB,GRA SCA 1 Charges,11/6/2006,23992,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,2/11/2000,19921,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,5/11/2000,19040,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,8/11/2000,14034,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,11/10/2000,13692,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,2/12/2001,11649,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,5/10/2001,10541,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,8/10/2001,10387,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,11/9/2001,7861,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,2/11/2002,7439,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,5/8/2002,6587,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,8/8/2002,6399,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,11/7/2002,4482,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,2/7/2003,4162,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,8/7/2003,3348,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,11/7/2003,2856,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,2/5/2004,2518,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,5/7/2004,2275,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,8/5/2004,1948,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,11/4/2004,1393,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,2/4/2005,993,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,5/5/2005,560,n.a.,n.a.
GRA Charges,Georgia,GEO,GRA SCA 1 Charges,8/4/2005,383,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,2/7/2003,11,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,8/7/2003,517,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,11/7/2003,517,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,2/5/2004,516,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,5/7/2004,576,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,8/5/2004,592,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,11/4/2004,591,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,2/4/2005,1079,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,5/5/2005,1424,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,8/4/2005,1472,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,11/4/2005,1630,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,2/6/2006,2074,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,5/4/2006,3425,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,8/4/2006,2490,n.a.,n.a.
GRA Charges,Grenada,GRD,GRA SCA 1 Charges,11/6/2006,2827,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,2/11/2000,795,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,5/11/2000,1222,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,8/11/2000,985,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,11/10/2000,1077,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,2/12/2001,985,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,5/10/2001,952,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,8/10/2001,987,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,11/9/2001,816,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,2/11/2002,814,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,5/8/2002,788,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,8/8/2002,816,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,11/7/2002,618,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,2/7/2003,601,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,8/7/2003,474,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,11/7/2003,396,n.a.,n.a.
GRA Charges,Guinea-Bissau,GNB,GRA SCA 1 Charges,2/5/2004,317,n.a.,n.a.
