,Country,Scale,Base Year,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1
,Saudi Arabia,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"279,776.70","300,987.10","322,050.70","327,956.90","351,824.30","362,661.30","363,121.70","333,884.10","347,752.70","374,121.80","393,357.10","443,595.80","492,351.10","557,569.80","535,505.90","363,811.50","352,014.50","386,801.40","422,833.40","447,467.70","480,428.90","477,912.10","479,432.40","543,004.00","603,134.10","637,197.50","635,905.70","661,142.40","715,423.60","687,673.90","686,867.90","691,972.00","707,855.90","702,998.50","707,458.10","708,679.50","754,283.60","739,851.70","731,515.20","649,121.80","654,710.30","652,337.10","619,818.20","583,700.80","594,201.10","623,176.60","625,046.20","655,075.70","657,878.40","650,512.90","669,249.60","703,589.20","749,238.70","798,575.60","801,495.80","825,379.20","755,656.80","788,245.00","786,409.40","814,306.40","722,186.60","598,320.80","699,582.70","733,426.80","739,044.40","769,954.30","846,435.20","901,763.10","977,463.70","1,088,078.00","1,066,284.40","1,023,732.50",...
,Senegal,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,284,921.38","2,302,329.08","2,302,645.18","2,885,143.36","2,428,785.37","2,552,498.12","2,391,371.20","3,135,995.31","2,631,776.40","2,691,748.57","2,637,682.55","3,322,188.47","2,825,909.91","2,943,948.06","2,817,378.41","3,604,559.62","2,956,908.74","3,062,843.45","2,975,163.70","3,845,174.11","3,140,182.75","3,288,410.10","3,196,081.04","4,087,985.11","3,325,561.22","3,254,007.66","3,196,118.21","4,325,278.90","3,278,916.16","3,462,519.91","3,482,178.28","4,603,861.71","3,724,708.55","3,904,096.54","3,909,900.65",...,...
,"Serbia, Rep. of",Millions,,"41,575.37","46,178.42","50,064.60","57,360.67","51,108.69","42,533.35","57,433.48","75,025.42","76,133.14","93,776.92","114,819.08","149,589.82","172,094.18","200,793.39","229,205.13","265,144.92","232,162.93","258,501.50","288,812.68","323,080.17","280,944.59","315,119.70","331,666.65","366,925.02","319,516.29","358,110.47","392,682.86","455,895.08","385,430.42","439,122.22","481,509.67","540,790.90","465,662.79","529,969.52","563,048.37","622,353.95","547,069.12","611,229.37","645,511.49","719,685.55","645,890.70","721,132.61","745,348.26","796,073.11","687,504.11","755,159.77","783,780.58","825,691.01","707,314.34","790,114.98","848,722.08","904,429.93","813,421.09","896,190.34","927,488.51","975,166.66","834,412.41","945,715.54","986,146.80","1,043,783.17","933,676.12","1,018,453.34","1,063,810.64","1,105,260.06","959,647.72","1,031,703.87","1,052,365.73","1,116,831.14","976,762.13","1,075,859.33","1,099,389.08","1,163,009.87","1,027,236.50","1,122,564.87","1,159,400.00","1,218,990.51","1,078,957.89","1,180,080.01","1,220,203.63","1,281,444.83","1,153,023.65","1,262,944.78","1,306,236.42","1,350,727.40","1,208,337.95","1,337,500.83","1,403,347.09","1,472,665.44","1,311,492.90","1,282,129.35","1,414,437.71","1,496,370.60","1,366,858.98","1,531,416.59","1,626,330.53","1,745,490.76","1,525,819.95","1,755,247.67","1,842,698.12","1,966,978.13",...
,Seychelles,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,175.64","4,178.62","4,222.34","5,110.90","4,444.40","4,470.02","4,658.28","4,952.68","4,639.80","4,597.37","4,843.47","5,351.34","4,993.25","5,002.89","5,453.95","5,428.01","5,362.05","5,397.71","5,470.37","5,858.13","5,818.42","5,785.77","5,741.55","5,740.23","5,535.76","4,283.05","5,167.35","5,863.25","4,919.05","5,440.07","5,513.36","5,898.96","6,066.43","5,897.03","6,423.02",...,...
,Singapore,Millions,,"35,996.40","35,854.70","35,884.40","35,739.40","33,909.90","36,198.80","37,466.30","38,677.50","38,264.80","40,050.20","42,949.80","44,367.60","41,459.40","40,180.20","39,432.80","39,813.20","40,549.30","41,324.70","41,446.20","42,377.90","42,119.50","40,129.50","42,593.90","45,275.00","46,629.90","46,731.10","49,227.60","51,844.40","50,503.10","51,193.30","53,712.80","57,313.80","55,792.40","57,286.50","59,703.40","63,376.50","63,562.00","66,974.00","70,005.20","72,156.40","68,713.80","68,444.90","70,075.90","66,707.00","64,780.70","68,325.90","72,667.90","76,620.00","77,863.00","81,173.40","81,849.20","86,094.50","86,497.10","86,275.40","88,171.10","90,424.30","91,158.70","92,559.50","90,177.10","94,875.20","93,871.20","95,558.70","95,966.90","99,473.50","97,186.80","98,324.30","99,531.60","103,905.20","103,352.20","104,401.70","106,226.00","109,464.20","106,343.10","107,443.10","109,801.40","116,879.40","115,555.80","114,347.70","117,351.90","126,660.30","121,587.40","124,303.20","128,914.90","133,689.60","126,237.80","126,152.90","128,651.80","131,177.40","125,910.60","107,273.60","117,771.20","125,449.40","129,107.50","132,093.50","133,636.10","138,514.80","142,528.50","146,057.20",...,...,...
,Slovak Rep.,Millions,,"6,191.10","6,746.56","6,874.24","6,876.39","6,727.52","7,390.81","7,321.18","7,144.03","7,139.28","8,044.83","8,179.73","8,297.23","7,782.13","8,750.31","8,808.52","9,024.57","8,429.09","9,260.87","9,722.48","9,917.06","9,332.64","10,272.94","10,714.78","11,159.13","10,603.43","11,192.74","11,981.66","12,397.38","11,442.62","12,438.39","13,115.26","13,489.40","12,466.14","13,921.05","14,678.94","15,295.29","14,292.24","15,490.54","16,524.43","16,856.14","16,232.66","17,216.66","17,887.80","17,253.43","14,998.57","15,867.46","16,750.48","16,479.01","15,861.45","17,037.86","18,207.09","17,658.55","16,449.38","17,903.31","18,902.47","18,530.70","17,033.47","18,387.23","19,454.54","18,774.01","17,238.75","18,618.20","19,643.04","18,992.81","17,584.47","19,032.99","20,167.91","19,569.15","18,313.63","19,945.19","21,142.21","20,725.02","18,694.81","20,341.90","21,242.53","20,985.96","19,248.98","21,174.72","22,253.84","21,992.33","20,375.12","22,563.04","23,791.64","23,144.89","21,762.85","23,705.82","24,661.68","24,307.14","21,957.25","21,845.86","24,934.74","24,675.91","22,081.11","24,482.32","26,024.83","25,934.72","24,075.98","26,806.75","28,503.58","28,338.71",...
,"Slovenia, Rep. of",Millions,,"3,442.16","3,892.24","3,880.26","4,137.11","3,872.72","4,423.20","4,314.85","4,615.81","4,284.14","4,786.61","4,781.24","5,001.13","4,791.36","5,339.20","5,385.80","5,631.35","5,345.60","5,971.67","6,012.09","6,219.26","5,815.20","6,483.58","6,580.54","6,733.96","6,273.34","6,978.27","7,110.99","7,265.59","6,533.52","7,517.41","7,457.33","7,605.30","7,027.46","8,010.97","8,124.67","8,307.24","7,866.53","8,909.19","9,143.06","9,154.67","8,626.00","9,847.88","9,863.35","9,588.47","8,473.74","9,263.14","9,287.02","9,231.03","8,327.22","9,378.82","9,328.59","9,329.28","8,786.49","9,556.15","9,424.55","9,291.39","8,777.43","9,264.54","9,209.25","9,002.05","8,467.07","9,320.22","9,348.78","9,318.26","8,785.64","9,659.25","9,687.91","9,501.50","9,046.14","9,852.73","9,975.65","9,978.12","9,392.43","10,294.85","10,371.03","10,384.92","9,883.31","10,866.97","11,022.84","11,238.22","10,557.30","11,529.21","11,842.94","11,946.90","11,225.97","12,184.67","12,541.64","12,580.85","11,380.27","11,033.86","12,308.39","12,298.13","11,605.61","13,110.25","13,482.99","14,009.22","13,313.27","15,016.99","15,309.35","15,348.90",...
,South Africa,Millions,,"200,855.50","211,533.30","215,701.70","217,642.90","217,376.30","225,691.70","238,959.50","243,662.90","244,300.00","257,523.30","273,459.80","277,854.90","278,789.90","287,788.90","295,577.60","303,784.20","317,361.70","336,997.30","348,665.40","357,654.90","357,617.00","368,052.20","378,384.00","386,345.80","391,975.30","405,154.20","422,079.10","433,225.50","430,827.40","450,026.50","472,308.10","483,839.50","479,550.00","500,491.80","534,799.80","542,752.30","557,505.70","571,947.50","599,258.00","617,938.60","620,116.40","645,385.90","674,475.00","671,653.50","666,641.90","690,134.40","716,074.50","721,377.60","715,442.10","764,970.10","777,733.00","797,467.90","783,165.00","826,405.00","848,167.30","869,309.80","847,279.80","892,323.70","903,428.40","923,353.10","914,543.10","968,387.70","980,870.50","1,004,829.00","991,281.80","1,030,616.70","1,046,828.40","1,065,146.20","1,058,149.60","1,106,056.50","1,115,422.60","1,141,163.90","1,136,270.40","1,200,075.50","1,204,502.60","1,218,706.00","1,207,915.80","1,266,805.70","1,288,602.90","1,314,865.50","1,264,983.10","1,329,844.50","1,360,505.50","1,393,275.70","1,329,994.20","1,400,404.20","1,425,646.70","1,457,620.00","1,415,564.60","1,217,842.00","1,413,610.30","1,509,899.20","1,465,300.30","1,579,121.40","1,551,077.00","1,596,998.50","1,566,139.60","1,666,303.80","1,702,461.00","1,703,441.30",...
,Spain,Millions,,"130,480.00","140,009.00","136,461.00","149,043.00","141,050.00","149,831.00","145,954.00","158,888.00","153,800.00","162,872.00","158,993.00","172,186.00","166,581.00","176,446.00","171,995.00","185,971.00","177,793.00","189,754.00","183,547.00","198,458.00","190,914.00","202,759.00","196,507.00","212,086.00","203,839.00","217,083.00","210,474.00","228,041.00","219,751.00","235,008.00","226,691.00","245,907.00","238,368.00","254,165.00","245,044.00","266,246.00","256,341.00","272,717.00","260,915.00","285,566.00","267,967.00","285,050.00","269,860.00","286,664.00","258,309.00","272,044.00","260,550.00","278,420.00","257,598.00","273,434.00","261,706.00","279,971.00","258,719.00","272,481.00","259,493.00","273,070.00","252,313.00","262,527.00","253,340.00","262,924.00","246,927.00","259,311.00","251,282.00","263,157.00","248,309.00","260,847.00","254,893.00","268,559.00","257,357.00","272,258.00","266,501.00","281,976.00","265,989.00","281,932.00","275,938.00","290,561.00","276,729.00","294,313.00","287,586.00","303,864.00","286,711.00","304,986.00","297,036.00","315,126.00","299,272.00","315,796.00","306,040.00","324,405.00","289,070.00","250,201.00","280,966.00","297,752.00","279,044.00","299,630.00","298,851.00","329,317.00","310,903.00","331,769.00","329,412.00","356,838.00",...
,Sri Lanka,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,424,043.48","1,536,582.06","1,612,561.25","1,840,481.66","1,726,621.25","1,721,534.23","1,860,004.91","1,910,945.93","2,141,869.59","2,093,689.97","2,185,410.40","2,311,493.32","2,407,674.07","2,332,841.75","2,425,773.08","2,425,836.02","2,505,232.17","2,483,977.34","2,622,379.82","2,749,562.30","2,837,547.00","2,715,059.00","2,942,854.00","3,071,527.00","3,190,164.00","2,999,854.00","3,228,936.00","3,394,020.00","3,574,220.00","3,326,933.00","3,693,658.00","3,792,508.00","3,982,861.00","3,620,207.00","3,891,882.00","3,856,984.00","4,079,249.00","3,862,357.27","4,013,521.73","4,148,866.17","4,171,930.00","3,242,376.00","4,316,445.00","4,109,412.00","4,573,080.00","4,032,171.00","4,418,108.00","4,711,118.57",...,...,...,...,...
,St. Lucia,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,796.00,847.60,885.20,895.50,888.10,889.90,904.10,925.30,934.80,971.80,979.60,996.10,954.80,927.00,938.10,964.30,"1,008.20","1,000.90","1,026.60",978.20,"1,065.00","1,021.00","1,102.10","1,070.90","1,093.10","1,089.00","1,048.00","1,105.50","1,123.60","1,116.80","1,105.00","1,152.20","1,206.00","1,161.70","1,194.00","1,199.70","1,256.50","1,200.70","1,198.80","1,230.90","1,287.90","1,246.70","1,200.30","1,302.00","1,369.00","1,358.20","1,288.80","1,375.30","1,450.40","1,378.80","1,352.40","1,394.30","1,448.00","1,327.80","1,414.40","1,430.60","1,330.29",914.67,983.44,"1,136.88",...,...,...,...,...,...,...,...,...
,Sweden,Millions,,"520,986.00","548,708.00","512,081.00","571,130.00","545,011.00","574,863.00","539,112.00","605,508.00","576,476.00","616,991.00","581,261.00","633,423.00","606,673.00","641,719.00","595,658.00","659,681.00","622,829.00","667,418.00","626,922.00","681,167.00","657,438.00","682,604.00","654,133.00","709,376.00","682,779.00","720,521.00","685,022.00","741,872.00","696,971.00","748,164.00","710,354.00","775,596.00","745,581.00","795,052.00","755,494.00","825,541.00","797,633.00","844,720.00","798,288.00","879,637.00","827,897.00","883,491.00","830,417.00","870,448.00","805,752.00","857,795.00","807,501.00","870,119.00","841,027.00","910,641.00","870,125.00","951,788.00","896,543.00","956,591.00","912,548.00","962,223.00","908,850.00","967,797.00","903,855.00","962,584.00","919,673.00","979,878.00","924,681.00","998,439.00","951,259.00","1,023,626.00","968,754.00","1,049,091.00","1,010,436.00","1,092,097.00","1,032,860.00","1,125,077.00","1,048,249.00","1,136,446.00","1,058,650.00","1,171,686.00","1,105,408.00","1,189,190.00","1,107,748.00","1,222,748.00","1,157,877.00","1,248,132.00","1,148,067.00","1,274,230.00","1,213,500.00","1,294,081.00","1,214,098.00","1,327,940.00","1,249,667.00","1,228,657.00","1,216,418.00","1,343,796.00","1,273,135.00","1,373,404.00","1,320,486.00","1,495,015.00","1,380,950.00","1,514,314.00","1,446,279.00","1,584,793.00",...
,Switzerland,Millions,,"107,401.89","110,529.64","110,185.44","111,837.91","108,370.04","110,512.79","111,670.61","116,912.35","114,441.34","116,631.89","118,096.19","122,370.62","118,942.25","121,011.94","120,821.94","122,860.79","118,193.72","120,601.04","120,576.85","122,705.58","118,689.04","120,997.57","121,969.04","125,950.87","122,694.20","125,774.64","125,086.62","128,710.22","125,316.02","129,750.61","130,696.85","135,084.83","133,722.42","137,576.53","138,972.64","143,449.97","141,772.30","146,916.97","148,195.78","152,200.11","149,462.65","155,064.46","155,504.65","154,375.95","146,797.76","149,639.41","151,772.42","154,829.48","151,801.35","155,868.73","156,546.60","160,328.44","156,063.52","159,696.36","158,611.21","161,367.66","157,861.18","160,764.55","160,826.66","164,193.19","159,035.88","164,193.15","164,158.60","167,224.04","162,486.25","166,446.22","166,662.97","170,022.93","163,789.00","166,771.31","167,124.40","170,321.67","165,747.56","170,331.30","169,831.46","171,938.01","167,468.36","169,978.64","171,291.79","175,819.68","172,422.45","178,903.27","177,174.00","181,021.83","175,898.03","179,348.01","179,056.27","182,576.28","174,623.84","164,768.44","175,873.22","179,396.24","173,955.99","182,437.80","185,262.25","190,005.63","187,340.07","192,974.73","193,263.29","197,645.89",...
,Thailand,Millions,,"1,246,006.00","1,130,012.00","1,126,498.00","1,199,043.00","1,209,797.00","1,148,520.00","1,182,198.00","1,249,306.00","1,273,892.00","1,223,345.00","1,242,678.00","1,329,908.00","1,345,988.00","1,315,910.00","1,312,620.00","1,370,495.00","1,430,289.00","1,408,751.00","1,419,013.00","1,511,525.00","1,573,721.00","1,524,943.00","1,558,175.00","1,660,463.00","1,693,075.00","1,683,223.00","1,721,026.00","1,856,947.00","1,866,057.00","1,828,806.00","1,902,797.00","2,016,749.00","2,114,529.00","2,046,561.00","2,074,688.00","2,164,877.00","2,258,185.00","2,187,394.00","2,236,015.00","2,394,713.00","2,448,505.00","2,445,108.00","2,464,337.00","2,348,982.00","2,359,120.00","2,342,864.00","2,395,559.00","2,561,113.00","2,750,665.00","2,652,164.00","2,656,614.00","2,748,702.00","2,960,302.00","2,810,921.00","2,852,152.00","2,683,531.00","2,953,005.00","2,956,868.00","3,013,505.00","3,171,132.00","3,193,402.00","3,093,137.00","3,153,405.00","3,249,566.00","3,242,406.00","3,201,463.00","3,265,423.00","3,430,302.00","3,396,947.00","3,349,240.00","3,463,082.00","3,706,720.00","3,665,551.00","3,582,002.00","3,686,458.00","3,881,990.00","3,848,167.00","3,738,859.00","3,929,213.00","4,068,114.00","4,043,030.00","3,909,827.00","4,093,802.00","4,182,009.00","4,198,497.00","4,062,841.00","4,208,627.00","4,268,251.00","4,139,138.00","3,476,026.00","3,931,442.00","4,078,991.00","4,049,612.00","3,842,051.00","3,947,034.00","4,201,541.00","4,196,197.00","4,119,235.00","4,241,604.00","4,419,964.00",...
,Tunisia,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"16,258.43","16,447.41","16,676.42","16,757.48","16,546.18","16,891.99","16,965.85","17,343.31","17,884.01","18,191.92","18,741.87","19,077.55","19,342.96","19,687.69","19,819.73","20,246.27","20,733.39","21,038.31","21,609.91","21,964.04","22,241.07","22,251.84","22,513.01","22,796.26","23,362.81","23,645.39","24,003.17","24,275.58","24,845.34","25,182.80","25,716.57","26,266.81","27,464.00","27,910.38","28,585.33","29,025.77",...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
,"Türkiye, Rep of",Millions,,"13,449.13","16,467.82","20,735.68","21,292.08","19,500.04","24,544.17","30,184.14","33,145.91","33,421.82","40,505.29","48,270.84","49,296.25","45,113.30","57,893.41","70,704.55","73,554.95","69,685.58","84,198.13","102,394.12","105,831.82","97,161.20","112,310.40","131,066.31","131,633.87","119,544.46","138,988.01","161,374.94","162,945.40","142,588.34","163,510.89","186,658.29","187,518.33","162,557.04","194,686.25","218,698.67","219,815.15","191,184.95","214,335.14","239,214.25","242,980.08","219,835.02","251,530.36","270,738.75","260,652.36","212,877.60","242,954.17","273,699.96","276,840.75","241,906.38","280,563.14","320,736.26","324,458.71","292,851.21","338,785.26","384,630.84","388,660.30","335,737.81","385,033.72","427,747.16","432,960.56","388,660.86","444,833.48","494,782.61","495,150.37","454,056.29","490,144.36","551,348.08","559,349.11","500,472.61","566,138.63","634,505.32","649,824.78","567,941.67","635,574.64","670,483.69","752,559.72","654,453.58","740,272.38","839,912.11","899,066.19","796,446.45","898,233.34","1,036,750.26","1,027,343.68","924,497.80","1,028,961.08","1,156,341.17","1,201,932.72","1,070,586.30","1,037,572.20","1,415,193.27","1,524,868.30","1,395,931.48","1,592,926.23","1,931,231.42","2,328,699.85","2,508,272.90","3,425,340.54","4,258,167.55",...,...
,Ukraine,Millions,,...,...,...,...,...,...,...,...,"32,309.00","37,889.00","51,238.00","48,634.00","39,201.00","46,481.00","58,999.00","59,509.00","44,132.00","50,117.00","65,067.00","66,494.00","52,583.00","60,798.00","75,812.00","78,151.00","66,981.00","78,607.00","99,405.00","100,120.00","88,104.00","101,707.00","122,861.00","128,780.00","106,348.00","126,319.00","152,406.00","159,080.00","139,444.00","166,869.00","199,535.00","214,883.00","191,459.00","236,033.00","276,451.00","244,113.00","189,028.00","214,103.00","250,306.00","259,908.00","217,074.00","255,545.00","300,446.00","306,281.00","258,591.00","310,277.00","368,488.00","362,635.00","292,324.00","346,005.00","387,109.00","379,231.00","303,753.00","354,814.00","398,000.00","408,631.00","316,905.00","382,391.00","440,476.00","447,143.00","375,991.00","456,715.00","566,997.00","588,841.00","455,298.00","535,701.00","671,456.00","722,912.00","591,765.00","664,307.00","833,640.00","891,515.00","706,141.00","809,938.00","994,728.00","1,049,495.00","820,006.00","932,459.00","1,111,962.00","1,112,771.00","858,415.00","879,921.00","1,173,113.00","1,310,577.00","1,019,715.00","1,182,310.00","1,512,884.00","1,735,940.00","1,089,691.00","1,026,916.00","1,449,196.00","1,625,225.00",...
,United Kingdom,Millions,,"245,917.00","246,210.00","249,739.00","257,460.00","257,313.00","256,512.00","261,679.00","268,646.00","271,657.00","271,361.00","276,702.00","281,423.00","284,855.00","282,683.00","288,159.00","289,626.00","292,531.00","293,128.00","300,525.00","305,331.00","310,063.00","308,992.00","317,136.00","323,484.00","325,682.00","326,139.00","333,188.00","338,411.00","344,540.00","345,306.00","350,411.00","359,386.00","365,867.00","361,575.00","369,686.00","375,709.00","380,993.00","379,609.00","390,168.00","395,022.00","402,228.00","396,938.00","398,235.00","397,336.00","390,885.00","382,330.00","387,732.00","390,935.00","400,334.00","399,174.00","403,647.00","409,226.00","418,427.00","408,813.00","414,725.00","422,246.00","425,568.00","422,093.00","428,724.00","436,856.00","439,310.00","440,085.00","446,459.00","456,442.00","463,110.00","460,481.00","465,738.00","473,498.00","476,180.00","476,035.00","479,642.00","489,141.00","492,752.00","494,155.00","497,377.00","515,177.00","516,222.00","513,353.00","519,869.00","535,564.00","534,139.00","534,019.00","537,372.00","551,880.00","553,951.00","550,695.00","557,939.00","575,763.00","565,026.00","474,378.00","524,344.00","545,846.00","540,636.00","560,954.00","569,158.00","599,498.00","608,297.00","613,102.00","627,178.00","642,661.00",...
,United States,Millions,,"2,160,749.00","2,249,930.00","2,281,444.00","2,370,698.00","2,293,218.00","2,388,561.00","2,423,833.00","2,525,048.00","2,449,139.00","2,569,476.00","2,578,060.00","2,655,679.00","2,562,436.00","2,656,364.00","2,651,331.00","2,711,685.00","2,631,119.00","2,721,842.00","2,751,463.00","2,824,686.00","2,743,734.00","2,831,413.00","2,886,905.00","2,994,399.00","2,924,602.00","3,032,386.00","3,069,688.00","3,190,521.00","3,111,329.00","3,232,051.00","3,306,451.00","3,389,367.00","3,333,266.00","3,460,990.00","3,463,694.00","3,557,633.00","3,482,006.00","3,613,882.00","3,637,993.00","3,740,350.00","3,657,487.00","3,715,835.00","3,698,182.00","3,698,360.00","3,522,117.00","3,598,010.00","3,623,204.00","3,734,738.00","3,602,418.00","3,755,370.00","3,793,867.00","3,897,315.00","3,764,835.00","3,893,028.00","3,927,583.00","4,014,288.00","3,960,259.00","4,047,165.00","4,086,346.00","4,160,201.00","4,065,318.00","4,177,428.00","4,249,371.00","4,351,081.00","4,203,940.00","4,360,754.00","4,454,942.00","4,531,052.00","4,389,973.00","4,556,248.00","4,605,088.00","4,654,715.00","4,496,788.00","4,666,051.00","4,720,618.00","4,811,649.00","4,647,311.00","4,857,936.00","4,920,944.00","5,050,987.00","4,923,798.00","5,135,597.00","5,187,829.00","5,285,745.00","5,120,261.00","5,352,103.00","5,397,764.00","5,511,056.00","5,254,152.00","4,930,197.00","5,349,433.00","5,539,370.00","5,444,406.00","5,784,816.00","5,883,177.00","6,203,369.00","6,010,733.00","6,352,982.00","6,439,154.00","6,655,020.00","6,475,560.00"
,Uruguay,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"427,384.44","431,106.06","416,658.51","451,257.23","460,234.73","454,150.65","447,443.24","480,170.31","490,574.31","486,557.09","484,441.86","520,670.64","519,911.31","528,860.37","536,360.63","573,596.37","555,488.23","520,588.30","553,640.68","620,546.86","581,780.19","626,155.60","655,177.73","720,439.86","669,405.85","699,578.33",...,...,...
,West Bank and Gaza,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,648.30","2,643.90","2,629.10","2,544.10","2,816.10","2,855.40","2,708.40","2,899.50","2,829.10","3,145.50","3,183.10","3,318.30","3,171.80","3,309.80","3,188.70","3,045.30","2,936.30","3,183.80","3,216.40","3,336.50","3,756.70","3,885.10","3,936.30","3,827.30","3,799.40","4,057.50","4,144.50","4,126.60","4,052.00","3,987.40","4,090.00","4,147.20","4,139.20","4,177.50","4,300.50","4,441.50","4,173.90","3,512.00","3,798.20","4,047.60","4,225.90","4,444.20","4,533.90","4,905.00","4,843.50","4,737.20","4,747.20",...,...
